gname,platform,year,genre,publisher,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,region,sales
Defiance,X360,2013,Shooter,Trion Worlds,0.57,60,27,7.2,249,Trion Worlds,M,Japan,0
Defiance,X360,2013,Shooter,Trion Worlds,0.57,60,27,7.2,249,Trion Worlds,M,Other Region,0.05
Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.57,80,39,7.8,126,Nippon Ichi Software,T,North America,0.27
Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.57,80,39,7.8,126,Nippon Ichi Software,T,Europe,0.11
Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.57,80,39,7.8,126,Nippon Ichi Software,T,Japan,0.14
Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.57,80,39,7.8,126,Nippon Ichi Software,T,Other Region,0.05
Disney Universe,X360,2011,Action,Disney Interactive Studios,0.57,66,31,5.3,13,Eurocom Entertainment Software,E10+,North America,0.37
Disney Universe,X360,2011,Action,Disney Interactive Studios,0.57,66,31,5.3,13,Eurocom Entertainment Software,E10+,Europe,0.14
Disney Universe,X360,2011,Action,Disney Interactive Studios,0.57,66,31,5.3,13,Eurocom Entertainment Software,E10+,Japan,0
Disney Universe,X360,2011,Action,Disney Interactive Studios,0.57,66,31,5.3,13,Eurocom Entertainment Software,E10+,Other Region,0.05
Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,0.57,78,33,8.1,122,Neverland,E10+,North America,0.32
Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,0.57,78,33,8.1,122,Neverland,E10+,Europe,0
Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,0.57,78,33,8.1,122,Neverland,E10+,Japan,0.21
Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,0.57,78,33,8.1,122,Neverland,E10+,Other Region,0.03
Titanfall,PC,2014,Shooter,Electronic Arts,0.56,86,29,6.2,1727,Respawn Entertainment,M,North America,0.22
Titanfall,PC,2014,Shooter,Electronic Arts,0.56,86,29,6.2,1727,Respawn Entertainment,M,Europe,0.3
Titanfall,PC,2014,Shooter,Electronic Arts,0.56,86,29,6.2,1727,Respawn Entertainment,M,Japan,0
Titanfall,PC,2014,Shooter,Electronic Arts,0.56,86,29,6.2,1727,Respawn Entertainment,M,Other Region,0.04
"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,0.56,76,57,7.8,232,Relic,M,North America,0.25
"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,0.56,76,57,7.8,232,Relic,M,Europe,0.26
"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,0.56,76,57,7.8,232,Relic,M,Japan,0
"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,0.56,76,57,7.8,232,Relic,M,Other Region,0.06
Gravity Rush,PSV,2012,Action,Sony Computer Entertainment,0.56,83,73,8.5,625,SCE Japan Studio,T,North America,0.21
Gravity Rush,PSV,2012,Action,Sony Computer Entertainment,0.56,83,73,8.5,625,SCE Japan Studio,T,Europe,0.17
Gravity Rush,PSV,2012,Action,Sony Computer Entertainment,0.56,83,73,8.5,625,SCE Japan Studio,T,Japan,0.09
Gravity Rush,PSV,2012,Action,Sony Computer Entertainment,0.56,83,73,8.5,625,SCE Japan Studio,T,Other Region,0.08
Quantum Break,XOne,2016,Action,Microsoft Game Studios,0.56,77,106,6.8,1659,Remedy Entertainment,M,North America,0.3
Quantum Break,XOne,2016,Action,Microsoft Game Studios,0.56,77,106,6.8,1659,Remedy Entertainment,M,Europe,0.2
Quantum Break,XOne,2016,Action,Microsoft Game Studios,0.56,77,106,6.8,1659,Remedy Entertainment,M,Japan,0.01
Quantum Break,XOne,2016,Action,Microsoft Game Studios,0.56,77,106,6.8,1659,Remedy Entertainment,M,Other Region,0.05
Final Fantasy IV: The Complete Collection,PSP,2011,Role-Playing,Square Enix,0.56,77,41,7.5,80,Bullets,E10+,North America,0.13
Final Fantasy IV: The Complete Collection,PSP,2011,Role-Playing,Square Enix,0.56,77,41,7.5,80,Bullets,E10+,Europe,0.09
Final Fantasy IV: The Complete Collection,PSP,2011,Role-Playing,Square Enix,0.56,77,41,7.5,80,Bullets,E10+,Japan,0.27
Final Fantasy IV: The Complete Collection,PSP,2011,Role-Playing,Square Enix,0.56,77,41,7.5,80,Bullets,E10+,Other Region,0.06
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,0.55,84,58,8.4,208,Ready at Dawn,M,North America,0.39
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,0.55,84,58,8.4,208,Ready at Dawn,M,Europe,0.08
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,0.55,84,58,8.4,208,Ready at Dawn,M,Japan,0.02
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,0.55,84,58,8.4,208,Ready at Dawn,M,Other Region,0.06
Enslaved: Odyssey to the West,PS3,2010,Action,Namco Bandai Games,0.55,80,53,7.4,312,Ninja Theory,T,North America,0.24
Enslaved: Odyssey to the West,PS3,2010,Action,Namco Bandai Games,0.55,80,53,7.4,312,Ninja Theory,T,Europe,0.22
Enslaved: Odyssey to the West,PS3,2010,Action,Namco Bandai Games,0.55,80,53,7.4,312,Ninja Theory,T,Japan,0.01
Enslaved: Odyssey to the West,PS3,2010,Action,Namco Bandai Games,0.55,80,53,7.4,312,Ninja Theory,T,Other Region,0.09
Guitar Hero Live,XOne,2015,Misc,Activision,0.55,81,21,5.1,69,FreeStyleGames,T,North America,0.3
Guitar Hero Live,XOne,2015,Misc,Activision,0.55,81,21,5.1,69,FreeStyleGames,T,Europe,0.2
Guitar Hero Live,XOne,2015,Misc,Activision,0.55,81,21,5.1,69,FreeStyleGames,T,Japan,0
Guitar Hero Live,XOne,2015,Misc,Activision,0.55,81,21,5.1,69,FreeStyleGames,T,Other Region,0.05
Hot Shots Golf: World Invitational,PSV,2011,Sports,Sony Computer Entertainment,0.55,76,55,8.1,77,Clap Hanz,E,North America,0.15
Hot Shots Golf: World Invitational,PSV,2011,Sports,Sony Computer Entertainment,0.55,76,55,8.1,77,Clap Hanz,E,Europe,0.11
Hot Shots Golf: World Invitational,PSV,2011,Sports,Sony Computer Entertainment,0.55,76,55,8.1,77,Clap Hanz,E,Japan,0.25
Hot Shots Golf: World Invitational,PSV,2011,Sports,Sony Computer Entertainment,0.55,76,55,8.1,77,Clap Hanz,E,Other Region,0.05
Resident Evil: Revelations 2,PS4,2015,Action,Capcom,0.55,75,30,7.7,284,Capcom,M,North America,0.13
Resident Evil: Revelations 2,PS4,2015,Action,Capcom,0.55,75,30,7.7,284,Capcom,M,Europe,0.24
Resident Evil: Revelations 2,PS4,2015,Action,Capcom,0.55,75,30,7.7,284,Capcom,M,Japan,0.1
Resident Evil: Revelations 2,PS4,2015,Action,Capcom,0.55,75,30,7.7,284,Capcom,M,Other Region,0.07
MX vs. ATV: Alive,X360,2011,Racing,THQ,0.55,63,43,7.2,24,THQ Digital Studio Phoenix,E,North America,0.37
MX vs. ATV: Alive,X360,2011,Racing,THQ,0.55,63,43,7.2,24,THQ Digital Studio Phoenix,E,Europe,0.13
MX vs. ATV: Alive,X360,2011,Racing,THQ,0.55,63,43,7.2,24,THQ Digital Studio Phoenix,E,Japan,0
MX vs. ATV: Alive,X360,2011,Racing,THQ,0.55,63,43,7.2,24,THQ Digital Studio Phoenix,E,Other Region,0.04
Assassin's Creed II,PC,2010,Action,Ubisoft,0.55,86,22,6.9,1611,Ubisoft Montreal,M,North America,0.01
Assassin's Creed II,PC,2010,Action,Ubisoft,0.55,86,22,6.9,1611,Ubisoft Montreal,M,Europe,0.45
Assassin's Creed II,PC,2010,Action,Ubisoft,0.55,86,22,6.9,1611,Ubisoft Montreal,M,Japan,0
Assassin's Creed II,PC,2010,Action,Ubisoft,0.55,86,22,6.9,1611,Ubisoft Montreal,M,Other Region,0.09
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0.54,75,69,8.3,343,Sanzaru Games,E10+,North America,0.35
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0.54,75,69,8.3,343,Sanzaru Games,E10+,Europe,0.12
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0.54,75,69,8.3,343,Sanzaru Games,E10+,Japan,0
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0.54,75,69,8.3,343,Sanzaru Games,E10+,Other Region,0.08
Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0.54,77,27,8,350,Yager,M,North America,0.19
Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0.54,77,27,8,350,Yager,M,Europe,0.23
Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0.54,77,27,8,350,Yager,M,Japan,0.04
Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0.54,77,27,8,350,Yager,M,Other Region,0.08
NHL 14,PS3,2013,Sports,Electronic Arts,0.54,80,22,6,79,Electronic Arts,E10+,North America,0.28
NHL 14,PS3,2013,Sports,Electronic Arts,0.54,80,22,6,79,Electronic Arts,E10+,Europe,0.17
NHL 14,PS3,2013,Sports,Electronic Arts,0.54,80,22,6,79,Electronic Arts,E10+,Japan,0
NHL 14,PS3,2013,Sports,Electronic Arts,0.54,80,22,6,79,Electronic Arts,E10+,Other Region,0.09
F1 2013,PS3,2013,Racing,Codemasters,0.54,77,22,6.3,40,Codemasters Birmingham,E,North America,0.01
F1 2013,PS3,2013,Racing,Codemasters,0.54,77,22,6.3,40,Codemasters Birmingham,E,Europe,0.42
F1 2013,PS3,2013,Racing,Codemasters,0.54,77,22,6.3,40,Codemasters Birmingham,E,Japan,0.03
F1 2013,PS3,2013,Racing,Codemasters,0.54,77,22,6.3,40,Codemasters Birmingham,E,Other Region,0.09
Rayman Origins,PSV,2012,Platform,Ubisoft,0.54,88,54,8.4,298,UBlart Montpellier,E10+,North America,0.12
Rayman Origins,PSV,2012,Platform,Ubisoft,0.54,88,54,8.4,298,UBlart Montpellier,E10+,Europe,0.33
Rayman Origins,PSV,2012,Platform,Ubisoft,0.54,88,54,8.4,298,UBlart Montpellier,E10+,Japan,0
Rayman Origins,PSV,2012,Platform,Ubisoft,0.54,88,54,8.4,298,UBlart Montpellier,E10+,Other Region,0.09
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.54,82,72,7.8,295,Ninja Theory,T,North America,0.3
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.54,82,72,7.8,295,Ninja Theory,T,Europe,0.19
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.54,82,72,7.8,295,Ninja Theory,T,Japan,0
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.54,82,72,7.8,295,Ninja Theory,T,Other Region,0.05
Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,0.54,84,29,8.3,23,EA Sports,E,North America,0.23
Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,0.54,84,29,8.3,23,EA Sports,E,Europe,0.25
Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,0.54,84,29,8.3,23,EA Sports,E,Japan,0
Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,0.54,84,29,8.3,23,EA Sports,E,Other Region,0.06
Metro 2033,X360,2010,Shooter,THQ,0.54,77,83,7.9,351,4A Games,M,North America,0.22
Metro 2033,X360,2010,Shooter,THQ,0.54,77,83,7.9,351,4A Games,M,Europe,0.23
Metro 2033,X360,2010,Shooter,THQ,0.54,77,83,7.9,351,4A Games,M,Japan,0.03
Metro 2033,X360,2010,Shooter,THQ,0.54,77,83,7.9,351,4A Games,M,Other Region,0.05
Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,0.54,69,57,7,87,Racjin,E10+,North America,0.16
Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,0.54,69,57,7,87,Racjin,E10+,Europe,0.07
Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,0.54,69,57,7,87,Racjin,E10+,Japan,0.28
Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,0.54,69,57,7,87,Racjin,E10+,Other Region,0.02
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,0.54,55,24,5.8,52,Spike,T,North America,0.39
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,0.54,55,24,5.8,52,Spike,T,Europe,0.1
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,0.54,55,24,5.8,52,Spike,T,Japan,0.01
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,0.54,55,24,5.8,52,Spike,T,Other Region,0.04
Two Worlds II,X360,2011,Role-Playing,Unknown,0.54,67,50,6.6,140,Reality Pump,M,North America,0.4
Two Worlds II,X360,2011,Role-Playing,Unknown,0.54,67,50,6.6,140,Reality Pump,M,Europe,0.07
Two Worlds II,X360,2011,Role-Playing,Unknown,0.54,67,50,6.6,140,Reality Pump,M,Japan,0.03
Two Worlds II,X360,2011,Role-Playing,Unknown,0.54,67,50,6.6,140,Reality Pump,M,Other Region,0.03
NHL 14,X360,2013,Sports,Electronic Arts,0.54,81,30,5.9,92,Electronic Arts,E10+,North America,0.4
NHL 14,X360,2013,Sports,Electronic Arts,0.54,81,30,5.9,92,Electronic Arts,E10+,Europe,0.09
NHL 14,X360,2013,Sports,Electronic Arts,0.54,81,30,5.9,92,Electronic Arts,E10+,Japan,0
NHL 14,X360,2013,Sports,Electronic Arts,0.54,81,30,5.9,92,Electronic Arts,E10+,Other Region,0.05
Time Crisis: Razing Storm,PS3,2010,Shooter,Namco Bandai Games,0.54,58,49,5.9,15,Nex Entertainment,T,North America,0.18
Time Crisis: Razing Storm,PS3,2010,Shooter,Namco Bandai Games,0.54,58,49,5.9,15,Nex Entertainment,T,Europe,0.2
Time Crisis: Razing Storm,PS3,2010,Shooter,Namco Bandai Games,0.54,58,49,5.9,15,Nex Entertainment,T,Japan,0.07
Time Crisis: Razing Storm,PS3,2010,Shooter,Namco Bandai Games,0.54,58,49,5.9,15,Nex Entertainment,T,Other Region,0.08
Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,0.53,83,54,8.1,67,Sega,T,North America,0.12
Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,0.53,83,54,8.1,67,Sega,T,Europe,0.15
Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,0.53,83,54,8.1,67,Sega,T,Japan,0.18
Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,0.53,83,54,8.1,67,Sega,T,Other Region,0.09
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.53,85,62,8.8,85,Eighting,T,North America,0.3
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.53,85,62,8.8,85,Eighting,T,Europe,0.15
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.53,85,62,8.8,85,Eighting,T,Japan,0.03
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.53,85,62,8.8,85,Eighting,T,Other Region,0.05
Tactics Ogre: Let Us Cling Together,PSP,2010,Role-Playing,Square Enix,0.53,87,49,8.8,102,Square Enix,T,North America,0.15
Tactics Ogre: Let Us Cling Together,PSP,2010,Role-Playing,Square Enix,0.53,87,49,8.8,102,Square Enix,T,Europe,0.07
Tactics Ogre: Let Us Cling Together,PSP,2010,Role-Playing,Square Enix,0.53,87,49,8.8,102,Square Enix,T,Japan,0.27
Tactics Ogre: Let Us Cling Together,PSP,2010,Role-Playing,Square Enix,0.53,87,49,8.8,102,Square Enix,T,Other Region,0.05
Dragon's Crown,PS3,2013,Role-Playing,Nippon Ichi Software,0.53,82,62,8.3,288,Vanillaware,T,North America,0.25
Dragon's Crown,PS3,2013,Role-Playing,Nippon Ichi Software,0.53,82,62,8.3,288,Vanillaware,T,Europe,0.07
Dragon's Crown,PS3,2013,Role-Playing,Nippon Ichi Software,0.53,82,62,8.3,288,Vanillaware,T,Japan,0.17
Dragon's Crown,PS3,2013,Role-Playing,Nippon Ichi Software,0.53,82,62,8.3,288,Vanillaware,T,Other Region,0.05
Overwatch,PC,2016,Shooter,Activision,0.53,91,62,6.8,4052,Blizzard Entertainment,T,North America,0.25
Overwatch,PC,2016,Shooter,Activision,0.53,91,62,6.8,4052,Blizzard Entertainment,T,Europe,0.24
Overwatch,PC,2016,Shooter,Activision,0.53,91,62,6.8,4052,Blizzard Entertainment,T,Japan,0
Overwatch,PC,2016,Shooter,Activision,0.53,91,62,6.8,4052,Blizzard Entertainment,T,Other Region,0.04
StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.53,88,62,8.3,833,Blizzard Entertainment,T,North America,0.19
StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.53,88,62,8.3,833,Blizzard Entertainment,T,Europe,0.29
StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.53,88,62,8.3,833,Blizzard Entertainment,T,Japan,0
StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.53,88,62,8.3,833,Blizzard Entertainment,T,Other Region,0.04
ModNation Racers,PSP,2010,Racing,Sony Computer Entertainment,0.53,73,22,7.7,22,SCEA San Diego Studios,E,North America,0.11
ModNation Racers,PSP,2010,Racing,Sony Computer Entertainment,0.53,73,22,7.7,22,SCEA San Diego Studios,E,Europe,0.26
ModNation Racers,PSP,2010,Racing,Sony Computer Entertainment,0.53,73,22,7.7,22,SCEA San Diego Studios,E,Japan,0.02
ModNation Racers,PSP,2010,Racing,Sony Computer Entertainment,0.53,73,22,7.7,22,SCEA San Diego Studios,E,Other Region,0.14
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.53,91,27,8.6,1847,Rocksteady Studios,T,North America,0.16
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.53,91,27,8.6,1847,Rocksteady Studios,T,Europe,0.28
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.53,91,27,8.6,1847,Rocksteady Studios,T,Japan,0
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.53,91,27,8.6,1847,Rocksteady Studios,T,Other Region,0.09
Bulletstorm,PS3,2011,Shooter,Electronic Arts,0.53,83,57,7.7,288,"Epic Games, People Can Fly",M,North America,0.23
Bulletstorm,PS3,2011,Shooter,Electronic Arts,0.53,83,57,7.7,288,"Epic Games, People Can Fly",M,Europe,0.2
Bulletstorm,PS3,2011,Shooter,Electronic Arts,0.53,83,57,7.7,288,"Epic Games, People Can Fly",M,Japan,0.01
Bulletstorm,PS3,2011,Shooter,Electronic Arts,0.53,83,57,7.7,288,"Epic Games, People Can Fly",M,Other Region,0.08
Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,0.52,79,51,7.8,19,EA Sports,E,North America,0.28
Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,0.52,79,51,7.8,19,EA Sports,E,Europe,0.19
Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,0.52,79,51,7.8,19,EA Sports,E,Japan,0
Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,0.52,79,51,7.8,19,EA Sports,E,Other Region,0.05
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,0.52,79,26,6.9,22,Double Fine Productions,E,North America,0.39
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,0.52,79,26,6.9,22,Double Fine Productions,E,Europe,0.09
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,0.52,79,26,6.9,22,Double Fine Productions,E,Japan,0
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,0.52,79,26,6.9,22,Double Fine Productions,E,Other Region,0.04
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0.52,61,33,3.7,78,EA Tiburon,E,North America,0.18
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0.52,61,33,3.7,78,EA Tiburon,E,Europe,0.25
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0.52,61,33,3.7,78,EA Tiburon,E,Japan,0
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0.52,61,33,3.7,78,EA Tiburon,E,Other Region,0.08
SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,0.52,65,21,3.9,8,SCEE London Studio,T,North America,0.09
SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,0.52,65,21,3.9,8,SCEE London Studio,T,Europe,0.31
SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,0.52,65,21,3.9,8,SCEE London Studio,T,Japan,0
SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,0.52,65,21,3.9,8,SCEE London Studio,T,Other Region,0.11
Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.52,68,45,6.6,425,"City Interactive, Deck 13",M,North America,0.18
Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.52,68,45,6.6,425,"City Interactive, Deck 13",M,Europe,0.24
Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.52,68,45,6.6,425,"City Interactive, Deck 13",M,Japan,0.02
Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.52,68,45,6.6,425,"City Interactive, Deck 13",M,Other Region,0.08
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.52,73,72,8,227,HAL Labs,E,North America,0.22
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.52,73,72,8,227,HAL Labs,E,Europe,0.13
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.52,73,72,8,227,HAL Labs,E,Japan,0.12
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.52,73,72,8,227,HAL Labs,E,Other Region,0.04
The 3rd Birthday,PSP,2010,Role-Playing,Square Enix,0.51,71,56,6.1,113,HexaDrive,M,North America,0.13
The 3rd Birthday,PSP,2010,Role-Playing,Square Enix,0.51,71,56,6.1,113,HexaDrive,M,Europe,0.07
The 3rd Birthday,PSP,2010,Role-Playing,Square Enix,0.51,71,56,6.1,113,HexaDrive,M,Japan,0.27
The 3rd Birthday,PSP,2010,Role-Playing,Square Enix,0.51,71,56,6.1,113,HexaDrive,M,Other Region,0.05
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,0.51,59,35,5.5,22,Blitz Games Studios,E,North America,0.32
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,0.51,59,35,5.5,22,Blitz Games Studios,E,Europe,0.15
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,0.51,59,35,5.5,22,Blitz Games Studios,E,Japan,0
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,0.51,59,35,5.5,22,Blitz Games Studios,E,Other Region,0.04
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.51,77,71,8.2,298,"SCE Japan Studio, comcept",M,North America,0.15
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.51,77,71,8.2,298,"SCE Japan Studio, comcept",M,Europe,0.08
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.51,77,71,8.2,298,"SCE Japan Studio, comcept",M,Japan,0.22
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.51,77,71,8.2,298,"SCE Japan Studio, comcept",M,Other Region,0.06
DC Universe Online,PS3,2011,Role-Playing,Sony Online Entertainment,0.51,67,46,7.4,139,WBIE,T,North America,0.35
DC Universe Online,PS3,2011,Role-Playing,Sony Online Entertainment,0.51,67,46,7.4,139,WBIE,T,Europe,0.11
DC Universe Online,PS3,2011,Role-Playing,Sony Online Entertainment,0.51,67,46,7.4,139,WBIE,T,Japan,0
DC Universe Online,PS3,2011,Role-Playing,Sony Online Entertainment,0.51,67,46,7.4,139,WBIE,T,Other Region,0.06
Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0.51,76,26,7.6,38,Visual Concepts,E,North America,0.47
Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0.51,76,26,7.6,38,Visual Concepts,E,Europe,0
Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0.51,76,26,7.6,38,Visual Concepts,E,Japan,0
Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0.51,76,26,7.6,38,Visual Concepts,E,Other Region,0.04
Alien: Isolation,XOne,2014,Shooter,Sega,0.51,78,24,7.8,314,Creative Assembly,M,North America,0.22
Alien: Isolation,XOne,2014,Shooter,Sega,0.51,78,24,7.8,314,Creative Assembly,M,Europe,0.24
Alien: Isolation,XOne,2014,Shooter,Sega,0.51,78,24,7.8,314,Creative Assembly,M,Japan,0
Alien: Isolation,XOne,2014,Shooter,Sega,0.51,78,24,7.8,314,Creative Assembly,M,Other Region,0.04
Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,0.51,77,47,5.6,39,Electronic Arts,E,North America,0.29
Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,0.51,77,47,5.6,39,Electronic Arts,E,Europe,0.18
Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,0.51,77,47,5.6,39,Electronic Arts,E,Japan,0
Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,0.51,77,47,5.6,39,Electronic Arts,E,Other Region,0.04
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,0.5,78,36,6.6,55,Konami,E,North America,0.1
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,0.5,78,36,6.6,55,Konami,E,Europe,0.34
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,0.5,78,36,6.6,55,Konami,E,Japan,0
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,0.5,78,36,6.6,55,Konami,E,Other Region,0.07
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0.5,71,60,7.5,169,Zipper Interactive,T,North America,0.25
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0.5,71,60,7.5,169,Zipper Interactive,T,Europe,0.13
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0.5,71,60,7.5,169,Zipper Interactive,T,Japan,0.04
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0.5,71,60,7.5,169,Zipper Interactive,T,Other Region,0.07
R.U.S.E.,PS3,2010,Strategy,Ubisoft,0.5,76,37,7.3,50,Eugen Systems,T,North America,0.18
R.U.S.E.,PS3,2010,Strategy,Ubisoft,0.5,76,37,7.3,50,Eugen Systems,T,Europe,0.22
R.U.S.E.,PS3,2010,Strategy,Ubisoft,0.5,76,37,7.3,50,Eugen Systems,T,Japan,0.02
R.U.S.E.,PS3,2010,Strategy,Ubisoft,0.5,76,37,7.3,50,Eugen Systems,T,Other Region,0.08
Theatrhythm: Final Fantasy,3DS,2012,Misc,Square Enix,0.5,78,60,7.8,113,Indies Zero,E10+,North America,0.22
Theatrhythm: Final Fantasy,3DS,2012,Misc,Square Enix,0.5,78,60,7.8,113,Indies Zero,E10+,Europe,0.07
Theatrhythm: Final Fantasy,3DS,2012,Misc,Square Enix,0.5,78,60,7.8,113,Indies Zero,E10+,Japan,0.18
