gname,platform,year,genre,publisher,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,region,sales
Plants vs. Zombies,PS3,2011,Strategy,PopCap Games,0.2,85,8,7.9,60,PopCap,E10+,Other Region,0.02
Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.2,,,,,,,North America,0.07
Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.2,,,,,,,Europe,0.11
Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.2,,,,,,,Japan,0
Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.2,,,,,,,Other Region,0.02
Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,0.2,,,,,,,North America,0
Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,0.2,,,,,,,Europe,0
Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,0.2,,,,,,,Japan,0.2
Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,0.2,,,,,,,Other Region,0
Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,0.2,,,8,5,Activision,T,North America,0.14
Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,0.2,,,8,5,Activision,T,Europe,0.04
Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,0.2,,,8,5,Activision,T,Japan,0
Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,0.2,,,8,5,Activision,T,Other Region,0.01
Arcana Heart 3,PS3,2011,Fighting,PQube,0.2,73,10,7.5,27,Examu,T,North America,0.04
Arcana Heart 3,PS3,2011,Fighting,PQube,0.2,73,10,7.5,27,Examu,T,Europe,0.04
Arcana Heart 3,PS3,2011,Fighting,PQube,0.2,73,10,7.5,27,Examu,T,Japan,0.1
Arcana Heart 3,PS3,2011,Fighting,PQube,0.2,73,10,7.5,27,Examu,T,Other Region,0.02
Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,0.2,76,40,7.9,23,CyberConnect2,E10+,North America,0.08
Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,0.2,76,40,7.9,23,CyberConnect2,E10+,Europe,0.04
Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,0.2,76,40,7.9,23,CyberConnect2,E10+,Japan,0.07
Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,0.2,76,40,7.9,23,CyberConnect2,E10+,Other Region,0.01
Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft,0.2,,,,,,,North America,0
Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft,0.2,,,,,,,Europe,0.17
Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft,0.2,,,,,,,Japan,0
Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft,0.2,,,,,,,Other Region,0.03
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.2,63,55,7.8,528,Mercury Steam,M,North America,0.03
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.2,63,55,7.8,528,Mercury Steam,M,Europe,0.12
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.2,63,55,7.8,528,Mercury Steam,M,Japan,0.02
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,0.2,63,55,7.8,528,Mercury Steam,M,Other Region,0.03
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.2,,,,,,,North America,0.13
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.2,,,,,,,Europe,0.05
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.2,,,,,,,Japan,0
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.2,,,,,,,Other Region,0.02
Way of the Samurai 4,PS3,2011,Action,Nippon Ichi Software,0.19,58,25,6.5,15,Acquire,M,North America,0
Way of the Samurai 4,PS3,2011,Action,Nippon Ichi Software,0.19,58,25,6.5,15,Acquire,M,Europe,0.03
Way of the Samurai 4,PS3,2011,Action,Nippon Ichi Software,0.19,58,25,6.5,15,Acquire,M,Japan,0.16
Way of the Samurai 4,PS3,2011,Action,Nippon Ichi Software,0.19,58,25,6.5,15,Acquire,M,Other Region,0.01
Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.19,68,8,4.4,5,Visual Concepts,E,North America,0.18
Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.19,68,8,4.4,5,Visual Concepts,E,Europe,0
Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.19,68,8,4.4,5,Visual Concepts,E,Japan,0
Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.19,68,8,4.4,5,Visual Concepts,E,Other Region,0.02
MLB 16: The Show,PS3,2016,Action,Sony Computer Entertainment,0.19,,,,,,,North America,0.16
MLB 16: The Show,PS3,2016,Action,Sony Computer Entertainment,0.19,,,,,,,Europe,0
MLB 16: The Show,PS3,2016,Action,Sony Computer Entertainment,0.19,,,,,,,Japan,0
MLB 16: The Show,PS3,2016,Action,Sony Computer Entertainment,0.19,,,,,,,Other Region,0.04
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.19,,,,,,,North America,0.15
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.19,,,,,,,Europe,0.03
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.19,,,,,,,Japan,0
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.19,,,,,,,Other Region,0.01
Danganronpa 2: Goodbye Despair,PSP,2012,Misc,Spike,0.19,,,,,,,North America,0
Danganronpa 2: Goodbye Despair,PSP,2012,Misc,Spike,0.19,,,,,,,Europe,0
Danganronpa 2: Goodbye Despair,PSP,2012,Misc,Spike,0.19,,,,,,,Japan,0.19
Danganronpa 2: Goodbye Despair,PSP,2012,Misc,Spike,0.19,,,,,,,Other Region,0
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,0.19,65,8,2.4,5,THQ,E,North America,0.08
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,0.19,65,8,2.4,5,THQ,E,Europe,0.08
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,0.19,65,8,2.4,5,THQ,E,Japan,0
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,0.19,65,8,2.4,5,THQ,E,Other Region,0.03
Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0.19,,,,,,,North America,0
Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0.19,,,,,,,Europe,0
Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0.19,,,,,,,Japan,0.19
Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0.19,,,,,,,Other Region,0
Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.19,,,7,11,Neverland,E10+,North America,0.13
Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.19,,,7,11,Neverland,E10+,Europe,0
Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.19,,,7,11,Neverland,E10+,Japan,0.06
Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.19,,,7,11,Neverland,E10+,Other Region,0.01
No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.19,72,38,7.3,38,FeelPlus,M,North America,0.1
No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.19,72,38,7.3,38,FeelPlus,M,Europe,0.04
No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.19,72,38,7.3,38,FeelPlus,M,Japan,0.04
No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.19,72,38,7.3,38,FeelPlus,M,Other Region,0.02
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.19,,,,,,,North America,0.05
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.19,,,,,,,Europe,0
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.19,,,,,,,Japan,0.14
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.19,,,,,,,Other Region,0.01
Aliens vs Predator,PC,2010,Shooter,Sega,0.19,68,35,7.4,985,Rebellion,M,North America,0
Aliens vs Predator,PC,2010,Shooter,Sega,0.19,68,35,7.4,985,Rebellion,M,Europe,0.17
Aliens vs Predator,PC,2010,Shooter,Sega,0.19,68,35,7.4,985,Rebellion,M,Japan,0
Aliens vs Predator,PC,2010,Shooter,Sega,0.19,68,35,7.4,985,Rebellion,M,Other Region,0.02
Captain America: Super Soldier,PS3,2011,Action,Sega,0.19,61,34,7.3,40,Next Level Games,T,North America,0.1
Captain America: Super Soldier,PS3,2011,Action,Sega,0.19,61,34,7.3,40,Next Level Games,T,Europe,0.06
Captain America: Super Soldier,PS3,2011,Action,Sega,0.19,61,34,7.3,40,Next Level Games,T,Japan,0
Captain America: Super Soldier,PS3,2011,Action,Sega,0.19,61,34,7.3,40,Next Level Games,T,Other Region,0.03
Pac-Man & Galaga Dimensions,3DS,2011,Misc,Namco Bandai Games,0.19,,,,,,,North America,0.1
Pac-Man & Galaga Dimensions,3DS,2011,Misc,Namco Bandai Games,0.19,,,,,,,Europe,0.04
Pac-Man & Galaga Dimensions,3DS,2011,Misc,Namco Bandai Games,0.19,,,,,,,Japan,0.04
Pac-Man & Galaga Dimensions,3DS,2011,Misc,Namco Bandai Games,0.19,,,,,,,Other Region,0.01
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.19,53,40,5.9,230,Spiders,M,North America,0.08
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.19,53,40,5.9,230,Spiders,M,Europe,0.09
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.19,53,40,5.9,230,Spiders,M,Japan,0
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.19,53,40,5.9,230,Spiders,M,Other Region,0.03
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0.19,,,,,,,North America,0
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0.19,,,,,,,Europe,0
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0.19,,,,,,,Japan,0.19
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0.19,,,,,,,Other Region,0
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.19,,,,,Ubisoft,E10+,North America,0.14
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.19,,,,,Ubisoft,E10+,Europe,0.04
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.19,,,,,Ubisoft,E10+,Japan,0
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.19,,,,,Ubisoft,E10+,Other Region,0.01
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.19,,,,,,,North America,0
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.19,,,,,,,Europe,0
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.19,,,,,,,Japan,0.19
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.19,,,,,,,Other Region,0
DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.19,63,30,5.9,7,GCP1,E10+,North America,0.15
DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.19,63,30,5.9,7,GCP1,E10+,Europe,0.02
DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.19,63,30,5.9,7,GCP1,E10+,Japan,0.02
DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.19,63,30,5.9,7,GCP1,E10+,Other Region,0.01
Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0.19,,,,,,,North America,0
Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0.19,,,,,,,Europe,0
Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0.19,,,,,,,Japan,0.19
Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0.19,,,,,,,Other Region,0
LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.19,60,4,7.1,15,TT Games,E10+,North America,0.07
LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.19,60,4,7.1,15,TT Games,E10+,Europe,0.09
LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.19,60,4,7.1,15,TT Games,E10+,Japan,0.01
LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.19,60,4,7.1,15,TT Games,E10+,Other Region,0.01
Just Dance 2016,PS3,2015,Misc,Ubisoft,0.19,,,4.2,6,Ubisoft,E10+,North America,0.1
Just Dance 2016,PS3,2015,Misc,Ubisoft,0.19,,,4.2,6,Ubisoft,E10+,Europe,0.06
Just Dance 2016,PS3,2015,Misc,Ubisoft,0.19,,,4.2,6,Ubisoft,E10+,Japan,0
Just Dance 2016,PS3,2015,Misc,Ubisoft,0.19,,,4.2,6,Ubisoft,E10+,Other Region,0.03
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,0.19,,,,,THQ,E,North America,0.18
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,0.19,,,,,THQ,E,Europe,0
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,0.19,,,,,THQ,E,Japan,0
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,0.19,,,,,THQ,E,Other Region,0.01
Mafia III,PC,2016,Action,Take-Two Interactive,0.19,63,29,3.2,881,Hangar 13,M,North America,0.08
Mafia III,PC,2016,Action,Take-Two Interactive,0.19,63,29,3.2,881,Hangar 13,M,Europe,0.1
Mafia III,PC,2016,Action,Take-Two Interactive,0.19,63,29,3.2,881,Hangar 13,M,Japan,0
Mafia III,PC,2016,Action,Take-Two Interactive,0.19,63,29,3.2,881,Hangar 13,M,Other Region,0.02
Scene It? Twilight,DS,2010,Misc,Konami Digital Entertainment,0.19,,,,,Konami,T,North America,0.11
Scene It? Twilight,DS,2010,Misc,Konami Digital Entertainment,0.19,,,,,Konami,T,Europe,0.06
Scene It? Twilight,DS,2010,Misc,Konami Digital Entertainment,0.19,,,,,Konami,T,Japan,0
Scene It? Twilight,DS,2010,Misc,Konami Digital Entertainment,0.19,,,,,Konami,T,Other Region,0.02
Fighter Within,XOne,2013,Fighting,Ubisoft,0.19,23,39,3,211,Ubisoft,T,North America,0.11
Fighter Within,XOne,2013,Fighting,Ubisoft,0.19,23,39,3,211,Ubisoft,T,Europe,0.07
Fighter Within,XOne,2013,Fighting,Ubisoft,0.19,23,39,3,211,Ubisoft,T,Japan,0
Fighter Within,XOne,2013,Fighting,Ubisoft,0.19,23,39,3,211,Ubisoft,T,Other Region,0.02
Shrek: Forever After,PS3,2010,Platform,Activision,0.19,57,11,4.5,6,Xpec,E10+,North America,0.16
Shrek: Forever After,PS3,2010,Platform,Activision,0.19,57,11,4.5,6,Xpec,E10+,Europe,0.02
Shrek: Forever After,PS3,2010,Platform,Activision,0.19,57,11,4.5,6,Xpec,E10+,Japan,0
Shrek: Forever After,PS3,2010,Platform,Activision,0.19,57,11,4.5,6,Xpec,E10+,Other Region,0.02
Tokimeki Memorial Girl's Side 3rd Story,DS,2010,Adventure,Konami Digital Entertainment,0.19,,,,,,,North America,0
Tokimeki Memorial Girl's Side 3rd Story,DS,2010,Adventure,Konami Digital Entertainment,0.19,,,,,,,Europe,0
Tokimeki Memorial Girl's Side 3rd Story,DS,2010,Adventure,Konami Digital Entertainment,0.19,,,,,,,Japan,0.19
Tokimeki Memorial Girl's Side 3rd Story,DS,2010,Adventure,Konami Digital Entertainment,0.19,,,,,,,Other Region,0
Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ,0.19,,,,,THQ,E10+,North America,0.11
Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ,0.19,,,,,THQ,E10+,Europe,0.05
Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ,0.19,,,,,THQ,E10+,Japan,0
Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ,0.19,,,,,THQ,E10+,Other Region,0.03
Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0.19,,,,,,,North America,0
Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0.19,,,,,,,Europe,0
Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0.19,,,,,,,Japan,0.19
Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0.19,,,,,,,Other Region,0
Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.19,65,9,6,26,Firebrand Games,E10+,North America,0.09
Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.19,65,9,6,26,Firebrand Games,E10+,Europe,0.09
Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.19,65,9,6,26,Firebrand Games,E10+,Japan,0
Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.19,65,9,6,26,Firebrand Games,E10+,Other Region,0.02
Supreme Commander 2,PC,2010,Strategy,Square Enix,0.19,77,54,6.2,803,Gas Powered Games,E10+,North America,0
Supreme Commander 2,PC,2010,Strategy,Square Enix,0.19,77,54,6.2,803,Gas Powered Games,E10+,Europe,0.15
Supreme Commander 2,PC,2010,Strategy,Square Enix,0.19,77,54,6.2,803,Gas Powered Games,E10+,Japan,0
Supreme Commander 2,PC,2010,Strategy,Square Enix,0.19,77,54,6.2,803,Gas Powered Games,E10+,Other Region,0.04
Quantum Theory,PS3,2010,Shooter,Tecmo Koei,0.19,43,34,5.3,21,Tecmo,M,North America,0.05
Quantum Theory,PS3,2010,Shooter,Tecmo Koei,0.19,43,34,5.3,21,Tecmo,M,Europe,0.09
Quantum Theory,PS3,2010,Shooter,Tecmo Koei,0.19,43,34,5.3,21,Tecmo,M,Japan,0.02
Quantum Theory,PS3,2010,Shooter,Tecmo Koei,0.19,43,34,5.3,21,Tecmo,M,Other Region,0.03
Guitar Hero Live,WiiU,2015,Misc,Activision,0.19,84,4,6.1,36,"Activision, FreeStyleGames",T,North America,0.12
Guitar Hero Live,WiiU,2015,Misc,Activision,0.19,84,4,6.1,36,"Activision, FreeStyleGames",T,Europe,0.05
Guitar Hero Live,WiiU,2015,Misc,Activision,0.19,84,4,6.1,36,"Activision, FreeStyleGames",T,Japan,0
Guitar Hero Live,WiiU,2015,Misc,Activision,0.19,84,4,6.1,36,"Activision, FreeStyleGames",T,Other Region,0.02
International Cricket 2010,PS3,2010,Sports,Codemasters,0.19,,,,,,,North America,0
International Cricket 2010,PS3,2010,Sports,Codemasters,0.19,,,,,,,Europe,0.15
International Cricket 2010,PS3,2010,Sports,Codemasters,0.19,,,,,,,Japan,0
International Cricket 2010,PS3,2010,Sports,Codemasters,0.19,,,,,,,Other Region,0.04
Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Role-Playing,Level 5,0.19,,,,,,,North America,0
Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Role-Playing,Level 5,0.19,,,,,,,Europe,0
Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Role-Playing,Level 5,0.19,,,,,,,Japan,0.19
Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Role-Playing,Level 5,0.19,,,,,,,Other Region,0
Dynasty Warriors 8: Empires,PS4,2014,Action,Tecmo Koei,0.19,63,30,7.5,42,Omega Force,T,North America,0.06
Dynasty Warriors 8: Empires,PS4,2014,Action,Tecmo Koei,0.19,63,30,7.5,42,Omega Force,T,Europe,0.07
Dynasty Warriors 8: Empires,PS4,2014,Action,Tecmo Koei,0.19,63,30,7.5,42,Omega Force,T,Japan,0.03
Dynasty Warriors 8: Empires,PS4,2014,Action,Tecmo Koei,0.19,63,30,7.5,42,Omega Force,T,Other Region,0.03
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.19,64,8,6,8,WayForward,E,North America,0.13
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.19,64,8,6,8,WayForward,E,Europe,0.05
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.19,64,8,6,8,WayForward,E,Japan,0
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.19,64,8,6,8,WayForward,E,Other Region,0.02
Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.19,74,46,8.1,24,Game Republic,T,North America,0.14
Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.19,74,46,8.1,24,Game Republic,T,Europe,0.03
Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.19,74,46,8.1,24,Game Republic,T,Japan,0
Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.19,74,46,8.1,24,Game Republic,T,Other Region,0.01
Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.19,69,17,5.6,98,Konami,M,North America,0.11
Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.19,69,17,5.6,98,Konami,M,Europe,0.06
Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.19,69,17,5.6,98,Konami,M,Japan,0.01
Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.19,69,17,5.6,98,Konami,M,Other Region,0.02
Hot Wheels: Track Attack,Wii,2010,Racing,THQ,0.19,,,,,Firebrand Games,E,North America,0.14
Hot Wheels: Track Attack,Wii,2010,Racing,THQ,0.19,,,,,Firebrand Games,E,Europe,0.03
Hot Wheels: Track Attack,Wii,2010,Racing,THQ,0.19,,,,,Firebrand Games,E,Japan,0
Hot Wheels: Track Attack,Wii,2010,Racing,THQ,0.19,,,,,Firebrand Games,E,Other Region,0.01
SpongeBob's Surf & Skate Roadtrip,X360,2011,Action,THQ,0.19,,,,,,,North America,0.15
SpongeBob's Surf & Skate Roadtrip,X360,2011,Action,THQ,0.19,,,,,,,Europe,0.03
SpongeBob's Surf & Skate Roadtrip,X360,2011,Action,THQ,0.19,,,,,,,Japan,0
SpongeBob's Surf & Skate Roadtrip,X360,2011,Action,THQ,0.19,,,,,,,Other Region,0.01
South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.19,85,48,8.6,1739,Obsidian Entertainment,M,North America,0.07
South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.19,85,48,8.6,1739,Obsidian Entertainment,M,Europe,0.1
South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.19,85,48,8.6,1739,Obsidian Entertainment,M,Japan,0
South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.19,85,48,8.6,1739,Obsidian Entertainment,M,Other Region,0.01
MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.19,76,15,7.8,42,SCEA San Diego Studios,E,North America,0.17
MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.19,76,15,7.8,42,SCEA San Diego Studios,E,Europe,0
MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.19,76,15,7.8,42,SCEA San Diego Studios,E,Japan,0
MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.19,76,15,7.8,42,SCEA San Diego Studios,E,Other Region,0.02
God Eater Resurrection,PSV,2015,Action,Namco Bandai Games,0.19,,,8.8,17,"Shift, Bandai Namco Games",T,North America,0
God Eater Resurrection,PSV,2015,Action,Namco Bandai Games,0.19,,,8.8,17,"Shift, Bandai Namco Games",T,Europe,0
God Eater Resurrection,PSV,2015,Action,Namco Bandai Games,0.19,,,8.8,17,"Shift, Bandai Namco Games",T,Japan,0.19
God Eater Resurrection,PSV,2015,Action,Namco Bandai Games,0.19,,,8.8,17,"Shift, Bandai Namco Games",T,Other Region,0
Kenka Banchou 4: Ichinen Sensou,PSP,2010,Action,Spike,0.19,,,,,,,North America,0
Kenka Banchou 4: Ichinen Sensou,PSP,2010,Action,Spike,0.19,,,,,,,Europe,0
Kenka Banchou 4: Ichinen Sensou,PSP,2010,Action,Spike,0.19,,,,,,,Japan,0.19
Kenka Banchou 4: Ichinen Sensou,PSP,2010,Action,Spike,0.19,,,,,,,Other Region,0
NBA 2K11,PC,2010,Action,Take-Two Interactive,0.19,82,6,8.6,37,Visual Concepts,E,North America,0.18
NBA 2K11,PC,2010,Action,Take-Two Interactive,0.19,82,6,8.6,37,Visual Concepts,E,Europe,0
NBA 2K11,PC,2010,Action,Take-Two Interactive,0.19,82,6,8.6,37,Visual Concepts,E,Japan,0
NBA 2K11,PC,2010,Action,Take-Two Interactive,0.19,82,6,8.6,37,Visual Concepts,E,Other Region,0.01
WWE All Stars,Wii,2011,Fighting,THQ,0.19,68,11,7,8,THQ,T,North America,0.1
WWE All Stars,Wii,2011,Fighting,THQ,0.19,68,11,7,8,THQ,T,Europe,0.07
WWE All Stars,Wii,2011,Fighting,THQ,0.19,68,11,7,8,THQ,T,Japan,0
WWE All Stars,Wii,2011,Fighting,THQ,0.19,68,11,7,8,THQ,T,Other Region,0.02
Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.19,73,13,7,6,Griptonite Games,E10+,North America,0.17
Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.19,73,13,7,6,Griptonite Games,E10+,Europe,0.01
Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.19,73,13,7,6,Griptonite Games,E10+,Japan,0
Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.19,73,13,7,6,Griptonite Games,E10+,Other Region,0.01
Dante's Inferno,PSP,2010,Action,Electronic Arts,0.19,70,14,8.1,46,"Artificial Mind and Movement, EA Redwood Shores",M,North America,0.12
Dante's Inferno,PSP,2010,Action,Electronic Arts,0.19,70,14,8.1,46,"Artificial Mind and Movement, EA Redwood Shores",M,Europe,0.03
Dante's Inferno,PSP,2010,Action,Electronic Arts,0.19,70,14,8.1,46,"Artificial Mind and Movement, EA Redwood Shores",M,Japan,0.01
Dante's Inferno,PSP,2010,Action,Electronic Arts,0.19,70,14,8.1,46,"Artificial Mind and Movement, EA Redwood Shores",M,Other Region,0.02
Mystery Tales of Time Travel,DS,2010,Puzzle,Foreign Media Games,0.19,,,,,,,North America,0.01
Mystery Tales of Time Travel,DS,2010,Puzzle,Foreign Media Games,0.19,,,,,,,Europe,0.15
Mystery Tales of Time Travel,DS,2010,Puzzle,Foreign Media Games,0.19,,,,,,,Japan,0
Mystery Tales of Time Travel,DS,2010,Puzzle,Foreign Media Games,0.19,,,,,,,Other Region,0.02
Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.19,82,5,7.9,112,NetherRealm Studios,T,North America,0.09
Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.19,82,5,7.9,112,NetherRealm Studios,T,Europe,0.08
Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.19,82,5,7.9,112,NetherRealm Studios,T,Japan,0
Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.19,82,5,7.9,112,NetherRealm Studios,T,Other Region,0.02
NASCAR Unleashed,3DS,2011,Racing,Activision,0.19,,,,,Firebrand Games,E,North America,0.18
